customer_id,age,gender,education,employment_type,employment_years,annual_income,loan_amount,debt_to_income_ratio,credit_score,num_previous_loans,missed_payments_last_2yr,defaulted
CUST_01247,37,F,PhD,SELF-EMPLOYED,11,20898.0,92095,0.1,542,4,9,1
CUST_08818,34,female,Master,Salaried,15,36288.0,47701,0.24,456,6,14,1
CUST_06632,33,M,BACHELOR,Self-Employed,,49199.0,55426,0.24,578,7,11,0
CUST_08390,52,Female,BACHELOR,Salaried,,76826.0,12420,0.87,498,3,8,1
CUST_04328,60,F,masters,SELF-EMPLOYED,16,20975.0,12859,0.65,747,9,8,1
CUST_01123,34,Male,Bachelor,SELF-EMPLOYED,12,66743.0,12591,0.74,487,1,11,1
CUST_02417,45,,Bachelor,,,72429.0,96372,,339,2,13,0
CUST_01418,,Female,high school,self employed,8,45568.0,19853,0.28,519,5,11,1
CUST_06991,61,,masters,self employed,3,32774.0,88182,0.43,537,7,3,1
CUST_07760,21,F,Bachelor,Salaried,18,45282.0,97103,0.3,314,5,3,1
CUST_04347,52,F,High School,,,50390.0,55277,0.21,454,9,2,0
CUST_01760,66,M,BACHELOR,Self-Employed,9,32930.0,60883,0.8,565,3,5,0
CUST_07429,64,male,Master,salaried,4,58820.0,89387,0.33,508,0,0,1
CUST_00029,42,M,BACHELOR,Salaried,,76505.0,44215,0.6,340,0,1,1
CUST_07718,40,M,High School,SELF-EMPLOYED,,75043.0,64773,,659,1,2,0
CUST_05250,18,male,Bachelor,,11,32890.0,70881,0.1,662,4,13,1
CUST_09378,,F,masters,salaried,17,36030.0,5805,0.49,539,4,4,0
CUST_01112,40,male,PhD,Salaried,29,67270.0,89259,0.29,,6,1,0
CUST_09553,22,male,phd,self employed,8,92642.0,57219,0.22,423,7,0,0
CUST_01817,67,M,,SELF-EMPLOYED,9,33523.0,90550,0.21,787,1,3,0
CUST_07978,33,F,high school,Self-Employed,4,82799.0,54364,0.21,437,2,9,0
CUST_08515,25,,PhD,self employed,22,35512.0,8165,0.6,803,0,4,0
CUST_07485,21,Female,phd,SELF-EMPLOYED,27,61674.0,55503,0.82,343,7,1,0
CUST_02184,35,F,,self employed,16,42312.0,92889,0.25,684,6,12,0
CUST_04065,49,female,phd,salaried,15,53696.0,26645,0.48,779,5,3,0
CUST_03919,54,,,self employed,29,26925.0,48163,0.18,639,7,8,0
CUST_07720,32,F,Bachelor,Unemployed,26,42665.0,24283,0.36,720,8,6,1
CUST_08253,30,F,Master,Self-Employed,4,59654.0,58250,0.51,563,0,9,0
CUST_06771,65,Female,PhD,Self-Employed,7,83571.0,98605,0.3,,4,6,0
CUST_00108,,male,PhD,Unemployed,8,8012.0,35571,0.55,572,0,10,0
CUST_00483,45,female,masters,salaried,19,20051.0,12085,0.65,513,5,6,1
CUST_01783,28,female,,Salaried,5,31518.0,72983,0.14,598,3,6,0
CUST_02109,23,,,,16,69246.0,71042,0.18,783,3,13,0
CUST_08229,50,M,PhD,Unemployed,15,56552.0,26916,0.35,699,0,6,1
CUST_07688,44,male,,,,28596.0,57056,,588,5,5,0
CUST_00623,40,Male,high school,self employed,18,66835.0,5368,0.51,305,7,4,1
CUST_00590,,male,Master,Unemployed,0,42532.0,58768,0.63,809,1,13,1
CUST_08483,30,Female,PhD,salaried,17,71349.0,15149,0.25,843,8,14,1
CUST_07341,37,F,BACHELOR,Self-Employed,16,58918.0,70723,0.24,770,3,6,0
CUST_05898,64,Female,,Salaried,11,25068.0,39973,0.34,778,6,13,0
CUST_03257,38,,high school,,12,56926.0,34768,0.78,742,1,13,1
CUST_01084,62,Male,high school,SELF-EMPLOYED,20,67022.0,38623,0.66,759,6,1,1
CUST_03078,19,,Master,salaried,11,37390.0,9953,0.41,741,0,7,1
CUST_03265,35,female,Master,Salaried,21,83292.0,94976,0.49,719,3,10,0
CUST_07866,39,female,PhD,salaried,28,,58420,0.24,310,1,11,1
CUST_06997,,Female,PhD,SELF-EMPLOYED,21,37528.0,23700,0.26,825,5,2,0
CUST_01780,31,Male,Bachelor,SELF-EMPLOYED,17,67284.0,43639,,779,7,14,0
CUST_05768,36,M,masters,Salaried,0,45611.0,93220,,794,4,4,0
CUST_06109,56,Male,,self employed,22,65575.0,89622,0.22,478,5,10,0
CUST_03204,37,female,Bachelor,self employed,4,10306.0,35558,0.51,651,4,13,0
CUST_08964,28,male,Bachelor,SELF-EMPLOYED,14,49409.0,88446,0.87,,6,13,1
CUST_08048,69,,phd,,21,35610.0,24787,0.29,579,4,12,0
CUST_04710,38,,masters,salaried,27,75046.0,29678,0.74,556,2,7,0
CUST_03024,30,,BACHELOR,Self-Employed,0,51711.0,31852,0.2,595,7,0,0
CUST_04817,31,M,masters,salaried,26,20214.0,57929,0.42,811,3,3,1
CUST_02932,47,female,High School,Salaried,14,,9659,0.44,620,2,13,1
CUST_03538,52,male,phd,Self-Employed,23,55745.0,96360,0.35,809,6,8,0
CUST_05286,,F,PhD,Unemployed,20,29377.0,86254,0.88,477,9,11,1
CUST_04598,20,,High School,SELF-EMPLOYED,16,61676.0,49511,0.81,836,5,5,0
CUST_01224,62,F,high school,Unemployed,26,96756.0,55581,0.13,644,6,7,0
CUST_05882,,F,Master,salaried,29,81128.0,55724,0.75,,2,14,0
CUST_00647,69,female,BACHELOR,salaried,27,47799.0,90958,0.45,719,6,12,0
CUST_02455,51,Male,,self employed,6,15243.0,49837,0.66,741,7,12,0
CUST_03145,29,Female,High School,SELF-EMPLOYED,6,51198.0,84369,0.73,450,8,0,1
CUST_05902,28,Male,,Salaried,7,81606.0,35225,0.33,479,8,12,0
CUST_07040,29,F,PhD,SELF-EMPLOYED,19,52678.0,87453,0.8,607,0,7,1
CUST_05035,67,Female,high school,salaried,22,39224.0,20907,0.8,419,2,6,1
CUST_00293,66,male,PhD,salaried,4,86028.0,41139,0.87,392,7,9,1
CUST_07678,31,Female,,salaried,19,48248.0,79268,0.7,725,7,3,0
CUST_04870,22,F,Master,,14,28486.0,6686,0.12,354,6,12,1
CUST_07499,58,Male,PhD,self employed,19,97489.0,91491,0.68,660,2,4,0
CUST_00318,57,female,high school,salaried,15,43384.0,58319,,651,9,10,1
CUST_06341,42,Female,BACHELOR,salaried,14,16768.0,57749,0.83,755,4,9,0
CUST_08923,19,,phd,,27,49293.0,12872,0.12,565,6,3,0
CUST_08555,40,Female,High School,SELF-EMPLOYED,24,,77261,0.64,593,2,1,0
CUST_01145,39,male,high school,,2,19869.0,57872,0.55,594,1,13,0
CUST_07481,,female,BACHELOR,Unemployed,22,40142.0,60687,0.58,,3,13,0
CUST_06969,44,Female,masters,,20,53045.0,56887,0.73,530,4,11,0
CUST_02771,36,F,high school,Unemployed,17,59655.0,95162,0.73,767,8,14,0
CUST_05660,66,Female,High School,SELF-EMPLOYED,4,51381.0,16621,0.67,578,8,2,0
CUST_03424,21,F,masters,salaried,7,21516.0,56275,0.35,312,1,1,0
CUST_06336,31,male,High School,self employed,1,62837.0,67347,0.68,845,1,11,1
CUST_02684,43,Female,BACHELOR,Self-Employed,16,42831.0,20674,0.44,541,6,3,0
CUST_00014,57,male,BACHELOR,self employed,21,16229.0,57878,0.31,629,8,5,0
CUST_00932,49,M,,Self-Employed,7,1293.0,86119,0.51,807,7,3,0
CUST_06718,46,Female,High School,Self-Employed,23,12881.0,45436,0.32,672,7,1,0
CUST_04984,39,male,Master,Self-Employed,18,56431.0,42235,0.52,590,0,5,0
CUST_00576,48,male,,self employed,29,29273.0,31859,0.52,763,8,10,0
CUST_02996,52,Male,phd,Salaried,15,,22365,,775,3,5,0
CUST_08747,23,F,PhD,Salaried,18,14219.0,11630,0.74,624,6,14,1
CUST_02124,68,Male,masters,SELF-EMPLOYED,22,82158.0,32111,0.23,548,3,6,1
CUST_06670,64,F,Bachelor,self employed,14,-99999.0,80069,0.64,,3,13,1
CUST_07621,18,Male,High School,Unemployed,9,,7752,0.4,732,4,7,0
CUST_04903,46,Female,BACHELOR,salaried,3,54078.0,23167,0.8,712,7,11,0
CUST_01413,45,female,BACHELOR,salaried,7,63574.0,63274,0.25,416,7,4,1
CUST_07284,51,Female,Master,Unemployed,12,36192.0,10051,0.12,629,4,1,0
CUST_09959,60,female,phd,,15,54491.0,58103,0.86,849,6,5,1
CUST_04533,46,female,masters,,26,32144.0,16194,0.46,520,0,13,1
CUST_06972,38,Female,high school,Unemployed,13,38723.0,79557,0.23,812,7,5,0
CUST_09438,43,Female,Bachelor,SELF-EMPLOYED,15,27612.0,58406,0.68,347,2,9,1
CUST_06428,44,male,masters,,9,47483.0,21847,0.66,715,1,14,0
CUST_00532,,Female,phd,Unemployed,3,35811.0,33443,0.31,502,9,6,1
CUST_07084,,,phd,self employed,26,51557.0,80902,0.26,553,1,10,1
CUST_01339,67,male,Bachelor,self employed,22,49354.0,24606,0.69,762,4,13,1
CUST_09841,41,female,BACHELOR,self employed,7,13984.0,28302,0.6,389,8,3,0
CUST_05323,45,Female,PhD,Unemployed,27,73932.0,63826,0.31,560,0,0,0
CUST_04237,66,F,High School,Self-Employed,11,77546.0,21746,0.57,654,0,11,0
CUST_03077,44,male,masters,,12,,15283,0.24,786,1,5,0
CUST_07054,20,female,,Salaried,4,65834.0,84544,0.63,414,9,11,1
CUST_00092,64,,high school,Self-Employed,22,20559.0,9739,,671,8,1,0
CUST_02275,54,M,Master,,19,34499.0,88087,0.86,760,3,5,0
CUST_06734,46,female,,SELF-EMPLOYED,25,43011.0,23315,0.53,575,1,1,0
CUST_05748,59,Male,PhD,self employed,28,,29124,0.21,781,1,9,0
CUST_08921,51,Male,High School,Salaried,7,40637.0,49233,0.79,761,4,9,0
CUST_08884,63,male,BACHELOR,,8,34662.0,6650,0.25,324,2,4,0
CUST_07231,67,M,,Self-Employed,8,60051.0,46070,0.25,566,1,14,0
CUST_04665,46,M,,SELF-EMPLOYED,19,64920.0,91416,0.85,,8,4,0
CUST_09691,56,Male,,Self-Employed,29,26257.0,15321,0.49,526,1,5,1
CUST_08490,53,M,,self employed,1,54348.0,8856,0.23,313,6,4,1
CUST_02664,55,male,phd,Self-Employed,10,50237.0,78568,0.76,798,9,7,0
CUST_09912,35,F,high school,,28,63347.0,5924,0.5,554,3,0,0
CUST_09310,66,male,Bachelor,Salaried,27,43549.0,83572,0.68,346,9,6,1
CUST_07441,30,Male,High School,SELF-EMPLOYED,29,41731.0,71828,0.42,779,9,4,0
CUST_04907,58,Male,masters,,8,37982.0,34548,0.57,662,5,1,0
CUST_09856,69,F,,,11,25664.0,13139,0.21,397,5,12,1
CUST_07794,43,Male,masters,Salaried,29,62952.0,82609,0.83,781,3,9,0
CUST_05869,30,male,Master,Salaried,4,71991.0,80724,0.35,380,3,10,0
CUST_00542,49,male,,salaried,13,46448.0,29732,0.59,741,6,6,1
CUST_03509,51,Female,Bachelor,Self-Employed,,47656.0,19280,0.7,541,5,5,0
CUST_05339,31,Male,,Self-Employed,4,46028.0,78471,0.25,801,5,6,0
CUST_08331,29,Male,high school,salaried,26,19917.0,98055,0.49,629,4,2,0
CUST_08176,50,male,Master,,6,46938.0,66503,0.79,464,6,10,1
CUST_09330,31,F,Bachelor,,5,73259.0,70526,0.56,319,5,10,1
CUST_01147,25,male,phd,Self-Employed,13,38257.0,31850,0.23,535,8,4,0
CUST_01891,49,Female,high school,Self-Employed,23,26636.0,83731,0.34,397,2,0,0
CUST_05559,28,Male,masters,Salaried,22,39167.0,5132,,,8,8,1
CUST_00733,55,Female,High School,,22,-1070.0,37187,0.56,587,6,3,0
CUST_00718,,Female,High School,Self-Employed,4,46235.0,74327,0.18,830,8,12,0
CUST_05710,55,,Bachelor,,16,,93334,0.15,,0,8,1
CUST_09189,29,,Bachelor,Salaried,16,45796.0,92567,0.29,575,7,11,1
CUST_05826,,Female,high school,SELF-EMPLOYED,14,46348.0,19388,0.24,319,5,1,1
CUST_05337,36,male,High School,,19,60424.0,44293,0.39,623,2,5,0
CUST_01277,59,female,,self employed,4,18707.0,43389,0.35,695,5,2,0
CUST_09328,30,Female,Bachelor,salaried,15,47040.0,15111,0.22,541,3,2,0
CUST_07050,64,M,PhD,Self-Employed,6,42014.0,61804,0.26,618,5,13,0
CUST_03846,51,female,high school,salaried,19,58262.0,81872,0.53,358,5,11,0
CUST_04097,54,F,PhD,self employed,,45534.0,76991,0.28,703,7,3,0
CUST_01662,43,,phd,Unemployed,2,51648.0,94317,0.44,371,1,12,1
CUST_04376,51,M,Master,self employed,17,105367.0,6067,0.89,329,9,3,1
CUST_07836,43,male,Bachelor,,27,88761.0,57451,0.63,614,6,1,0
CUST_09846,34,female,phd,,17,57189.0,11087,0.64,600,9,11,1
CUST_03707,55,,Master,Self-Employed,10,45812.0,51312,0.48,430,9,6,1
CUST_09909,,M,,salaried,24,47056.0,11530,0.13,531,4,7,0
CUST_00388,52,Male,masters,salaried,9,75815.0,23085,,721,1,4,0
CUST_04874,23,male,high school,Self-Employed,3,65471.0,79152,0.46,445,1,1,0
CUST_02165,66,Female,Bachelor,Unemployed,1,48142.0,94276,0.77,323,7,8,1
CUST_01253,25,female,high school,Salaried,1,27056.0,17228,,796,0,4,0
CUST_09170,43,F,BACHELOR,Unemployed,17,33786.0,58493,0.58,,4,3,0
CUST_07476,,,masters,Salaried,29,38876.0,55049,0.32,607,4,5,0
CUST_08349,59,Female,,Salaried,18,53388.0,77701,0.24,601,6,10,0
CUST_02968,48,Male,BACHELOR,SELF-EMPLOYED,20,90048.0,46347,0.22,,0,7,1
CUST_00856,48,Female,High School,,,37437.0,29919,0.13,469,9,9,1
CUST_03772,19,female,PhD,Salaried,5,65604.0,5411,,616,5,7,1
CUST_07472,47,male,,Unemployed,,68487.0,32057,0.61,329,6,13,1
CUST_02625,,,masters,salaried,18,34487.0,21471,0.29,418,2,3,1
CUST_00088,,M,High School,self employed,6,80574.0,21088,0.79,321,7,10,1
CUST_07443,44,M,BACHELOR,Unemployed,8,55489.0,28880,0.11,,7,8,0
CUST_00761,29,,Master,Self-Employed,24,77183.0,96354,0.38,650,2,13,0
CUST_07997,28,female,Bachelor,SELF-EMPLOYED,0,66871.0,72804,0.28,578,7,3,0
CUST_08166,55,F,Bachelor,Self-Employed,26,49085.0,83734,0.69,,7,6,0
CUST_06821,68,Female,BACHELOR,,,80996.0,6953,0.55,818,1,3,0
CUST_07540,64,Female,Master,Unemployed,20,25574.0,27627,0.79,642,9,7,1
CUST_02391,46,M,,Self-Employed,29,45483.0,89539,0.5,,3,5,0
CUST_03717,38,M,masters,Salaried,28,56908.0,48420,0.63,498,8,8,1
CUST_06387,64,female,masters,SELF-EMPLOYED,2,74729.0,78229,0.53,548,4,0,1
CUST_06260,51,Male,BACHELOR,SELF-EMPLOYED,5,23494.0,70500,0.35,437,2,10,1
CUST_08314,62,male,,SELF-EMPLOYED,3,76917.0,6564,0.53,774,2,1,0
CUST_07169,45,M,BACHELOR,self employed,,72209.0,81789,0.33,,6,1,0
CUST_01684,30,F,Bachelor,SELF-EMPLOYED,7,79502.0,88254,0.81,,7,11,1
CUST_07244,62,male,,Self-Employed,18,47287.0,54199,0.66,840,6,3,1
CUST_06994,21,Male,phd,Salaried,22,46104.0,76723,0.31,594,4,2,0
CUST_03282,20,M,PhD,Salaried,2,14637.0,70078,0.24,819,7,13,0
CUST_05111,41,F,Master,self employed,12,20027.0,71139,0.13,768,5,13,1
CUST_03396,65,F,PhD,SELF-EMPLOYED,5,32714.0,39600,0.18,,9,13,1
CUST_07763,33,male,High School,salaried,29,82246.0,8140,0.51,477,2,1,0
CUST_07426,66,F,High School,Salaried,,61033.0,71520,0.48,730,9,2,0
CUST_00416,50,F,,Salaried,19,63926.0,34545,0.88,396,9,6,1
CUST_01188,68,male,BACHELOR,,20,61529.0,36708,0.35,800,9,4,0
CUST_06914,49,male,Master,Self-Employed,4,12675.0,86911,0.5,636,9,11,0
CUST_06067,66,male,,salaried,15,94662.0,58465,0.71,777,1,2,0
CUST_01155,54,Male,high school,,1,16100.0,62465,,734,4,10,0
CUST_03320,19,female,Master,self employed,15,39192.0,89605,0.44,618,6,12,1
CUST_04486,35,Male,high school,Unemployed,29,69504.0,99418,0.6,525,1,3,0
CUST_06808,69,Female,,SELF-EMPLOYED,20,38565.0,88987,0.48,435,9,4,0
CUST_09427,,M,High School,SELF-EMPLOYED,22,50253.0,95538,0.21,690,8,3,0
CUST_06831,,,High School,,13,55860.0,60631,0.64,469,6,6,1
CUST_09344,59,F,,salaried,,86088.0,66936,0.34,596,4,10,1
CUST_00399,48,male,High School,,10,63181.0,83673,0.39,697,2,13,0
CUST_09181,56,,High School,,13,35104.0,66022,0.76,634,7,1,0
CUST_06203,61,M,PhD,salaried,17,49338.0,72854,,746,9,5,0
CUST_00952,43,female,phd,Unemployed,17,,95105,0.77,,5,0,1
CUST_03127,41,F,PhD,,12,,89533,0.15,323,2,13,0
CUST_04074,33,female,high school,Self-Employed,5,26741.0,30212,0.52,722,3,6,1
CUST_03679,25,male,phd,Unemployed,2,64191.0,78301,0.44,605,8,13,0
CUST_09709,30,female,,Self-Employed,14,36792.0,57633,0.22,340,7,2,0
CUST_01660,60,Female,Bachelor,Salaried,14,14980.0,11531,0.23,802,5,9,0
CUST_06947,43,,phd,SELF-EMPLOYED,15,52460.0,94440,0.79,330,9,10,1
CUST_06248,56,Male,,SELF-EMPLOYED,3,18473.0,6494,0.45,614,7,14,1
CUST_09159,57,male,BACHELOR,SELF-EMPLOYED,17,38260.0,99810,0.77,808,1,1,0
CUST_08371,,F,Bachelor,salaried,23,41555.0,56106,0.34,845,4,8,0
CUST_00735,61,Female,Master,salaried,29,43479.0,28553,0.39,461,5,2,0
CUST_02963,44,Female,PhD,Unemployed,19,79304.0,91704,0.65,600,7,0,0
CUST_08501,22,M,Bachelor,salaried,18,,18584,0.35,826,7,2,0
CUST_01180,50,female,Bachelor,Salaried,11,42694.0,93373,0.75,468,7,0,0
CUST_07456,63,female,Bachelor,Unemployed,12,59784.0,37831,0.77,800,4,3,0
CUST_00568,50,M,PhD,Unemployed,27,41163.0,61938,0.33,677,2,1,0
CUST_05224,28,male,phd,salaried,13,61258.0,74282,0.35,428,7,14,1
CUST_05813,49,female,phd,,24,28460.0,59063,0.7,421,7,9,1
CUST_01217,27,Male,High School,,17,,21550,0.49,766,8,8,0
CUST_08388,,F,,Unemployed,23,40529.0,52821,0.12,469,0,4,1
CUST_01768,,Male,Master,Salaried,26,55145.0,9808,0.51,680,8,2,0
CUST_00360,51,female,,Salaried,18,65017.0,71764,0.26,801,3,13,1
CUST_05969,60,female,,Self-Employed,13,63855.0,89678,0.78,665,6,3,1
CUST_00291,65,female,High School,Unemployed,13,30096.0,98907,0.53,552,5,12,0
CUST_00668,40,,phd,salaried,13,30544.0,8894,0.28,710,6,5,0
CUST_00101,18,M,High School,Salaried,8,47055.0,13933,0.33,772,0,0,0
CUST_08896,66,Male,High School,SELF-EMPLOYED,3,37265.0,66039,,616,6,0,0
CUST_03798,30,Female,Bachelor,,6,27517.0,27234,0.25,361,1,3,1
CUST_03819,58,Male,PhD,self employed,,38245.0,11449,,470,5,12,0
CUST_02517,44,,PhD,Salaried,22,77310.0,96580,0.18,825,1,12,0
CUST_04115,31,Female,Bachelor,Self-Employed,8,81768.0,97955,0.17,532,9,9,1
CUST_00758,33,female,High School,SELF-EMPLOYED,21,65728.0,13323,0.74,402,9,7,1
CUST_03649,58,M,masters,self employed,1,21145.0,48239,0.19,848,2,2,0
CUST_05538,65,Female,,self employed,5,71125.0,42705,0.63,589,0,2,0
CUST_01691,63,Male,High School,Self-Employed,17,40604.0,5234,0.44,387,3,5,1
CUST_06152,31,F,Bachelor,salaried,,32437.0,31175,,673,4,0,0
CUST_06648,21,F,high school,salaried,22,25636.0,97288,0.39,489,4,14,0
CUST_02935,27,,phd,SELF-EMPLOYED,19,32072.0,33620,0.33,620,4,13,0
CUST_06499,69,Male,masters,salaried,24,49455.0,72561,0.24,837,4,1,0
CUST_06092,62,male,high school,salaried,22,30633.0,88578,0.83,356,7,8,1
CUST_05384,20,female,high school,,14,41468.0,18515,0.87,517,4,5,0
CUST_02919,63,female,,self employed,,36402.0,44601,0.11,719,0,10,0
CUST_07219,40,F,Bachelor,Self-Employed,5,31627.0,39055,0.82,504,4,7,1
CUST_00563,60,Female,high school,self employed,3,45562.0,96310,0.74,604,8,9,1
CUST_04450,48,Female,phd,salaried,25,38510.0,30196,0.5,826,3,3,0
CUST_01606,40,M,BACHELOR,SELF-EMPLOYED,3,58045.0,7539,0.83,844,5,14,1
CUST_05580,18,,Master,Unemployed,3,36267.0,37748,0.34,496,1,2,0
CUST_08282,54,Female,BACHELOR,,5,31911.0,94673,0.88,650,9,8,1
CUST_00063,31,M,,salaried,25,70801.0,77681,0.35,623,2,6,0
CUST_06797,23,Male,phd,SELF-EMPLOYED,26,30841.0,32087,0.65,769,6,11,0
CUST_01056,,M,Bachelor,self employed,0,,22505,0.45,624,3,10,0
CUST_03387,45,Male,,self employed,29,65854.0,53603,0.47,369,5,7,0
CUST_01568,26,F,Master,self employed,9,44543.0,56850,0.43,354,6,5,1
CUST_03859,53,F,high school,salaried,22,80401.0,14383,0.4,374,5,7,0
CUST_03460,69,M,high school,,11,101671.0,90499,0.88,518,6,3,1
CUST_04963,27,,,salaried,21,,56928,0.54,820,7,14,0
CUST_03352,32,male,PhD,Salaried,29,,79078,0.74,563,0,6,0
CUST_01501,59,male,PhD,Self-Employed,12,,73517,0.19,842,7,0,0
CUST_00245,34,Female,Bachelor,SELF-EMPLOYED,3,49714.0,67288,0.21,666,8,14,1
CUST_09844,59,female,,SELF-EMPLOYED,4,57484.0,76047,0.8,819,4,3,0
CUST_00970,53,female,High School,salaried,22,,10939,0.68,762,1,11,1
CUST_07541,30,Female,PhD,Self-Employed,4,67287.0,57621,0.81,685,4,10,0
CUST_05400,62,F,PhD,SELF-EMPLOYED,6,70843.0,23941,0.85,635,0,8,1
CUST_05809,,F,PhD,SELF-EMPLOYED,15,67434.0,19205,0.71,,7,1,0
CUST_05575,39,,High School,salaried,20,102647.0,54514,0.78,705,2,9,0
CUST_00333,,M,masters,self employed,23,60085.0,99606,0.41,466,6,1,0
CUST_03034,32,female,Bachelor,,22,44507.0,8347,0.28,500,4,6,1
CUST_04808,49,M,masters,Unemployed,19,59694.0,98570,0.12,540,4,6,0
CUST_07732,46,male,High School,self employed,0,51508.0,97911,0.66,590,4,12,1
CUST_01121,54,M,Master,SELF-EMPLOYED,27,39040.0,10429,0.26,395,0,0,1
CUST_00263,53,Male,high school,,21,,50047,0.44,666,7,8,0
CUST_01496,,Female,PhD,,18,,68118,0.27,569,0,5,0
CUST_01562,62,Female,Bachelor,Salaried,5,,18763,0.51,398,0,14,1
CUST_02138,39,male,Bachelor,,5,90974.0,22013,0.11,477,5,10,1
CUST_04924,44,male,high school,self employed,19,53146.0,25028,0.55,838,0,11,1
CUST_06224,45,female,masters,,18,60440.0,57763,0.42,308,8,7,1
CUST_09317,68,M,masters,,22,46246.0,88060,0.59,404,0,10,1
CUST_06365,35,M,phd,self employed,22,48072.0,71469,0.47,508,4,13,1
CUST_05496,32,,BACHELOR,,16,,61536,0.67,802,2,9,1
CUST_03879,60,,High School,SELF-EMPLOYED,7,24094.0,28212,,832,7,5,0
CUST_07201,18,,,salaried,24,48842.0,56086,0.78,450,7,3,0
CUST_04982,65,female,Master,,0,52311.0,23217,0.49,489,0,3,1
CUST_00367,,Male,masters,Unemployed,27,58477.0,77660,,585,4,5,0
CUST_07199,42,M,,Self-Employed,,,72396,0.25,611,9,11,1
CUST_08652,32,Female,PhD,self employed,29,58793.0,51599,0.7,457,6,2,0
CUST_07737,18,F,Master,self employed,12,54845.0,19282,0.85,623,5,1,0
CUST_06827,42,Female,PhD,Unemployed,1,48027.0,78983,,601,7,3,0
CUST_09983,34,female,masters,self employed,5,47404.0,81085,,663,8,3,0
CUST_02478,47,,Master,Self-Employed,26,34806.0,98789,0.14,478,1,6,1
CUST_02742,58,male,Bachelor,self employed,12,104438.0,75037,0.21,654,9,8,1
CUST_08411,,F,High School,,,64511.0,14168,,838,1,8,1
CUST_09343,26,male,,SELF-EMPLOYED,19,84019.0,53695,0.2,835,2,3,0
CUST_05398,57,,High School,salaried,11,56912.0,88525,,587,2,11,0
CUST_07407,39,male,high school,Self-Employed,9,37748.0,58134,0.56,502,1,1,0
CUST_07537,25,Female,BACHELOR,salaried,23,46596.0,59309,0.88,451,9,0,1
CUST_03458,46,female,Master,salaried,17,51747.0,72053,0.84,465,7,5,0
CUST_07470,38,male,,Unemployed,9,2619.0,27114,0.68,496,4,4,1
CUST_09552,21,female,,SELF-EMPLOYED,3,53838.0,73922,0.68,694,8,5,0
CUST_04995,24,F,phd,,,22783.0,53951,0.44,608,5,11,1
CUST_00076,61,Female,Master,salaried,27,48969.0,26086,0.18,614,3,7,0
CUST_08864,24,Female,BACHELOR,,8,2448.0,20638,0.14,323,1,12,1
CUST_07458,28,,high school,SELF-EMPLOYED,12,42331.0,49810,0.86,703,5,6,1
CUST_07148,64,female,Master,salaried,6,58625.0,55348,0.8,484,3,0,1
CUST_04411,46,F,high school,salaried,24,58141.0,75442,0.35,514,2,13,1
CUST_08224,66,F,BACHELOR,self employed,,12968.0,67722,0.55,599,4,11,0
CUST_01765,59,Female,BACHELOR,Salaried,13,31268.0,77089,0.58,,6,12,0
CUST_05729,40,F,Bachelor,Self-Employed,23,72444.0,27053,0.28,702,0,0,0
CUST_09890,67,male,masters,Salaried,23,67513.0,98745,0.31,453,2,0,1
CUST_06438,33,female,,Salaried,29,57610.0,29120,0.73,320,8,0,1
CUST_01208,50,M,High School,Salaried,25,64907.0,67309,0.83,463,5,11,1
CUST_04129,62,F,Bachelor,Unemployed,5,24033.0,25704,0.78,,4,5,0
CUST_00003,32,Male,Bachelor,Self-Employed,29,40516.0,83066,,590,1,6,0
CUST_02072,39,,BACHELOR,Self-Employed,1,30038.0,70533,0.29,607,8,5,0
CUST_08639,29,,Master,Self-Employed,14,32504.0,85329,0.58,400,0,2,0
CUST_00290,43,,Master,SELF-EMPLOYED,13,41707.0,86298,0.45,377,9,10,1
CUST_07890,34,,High School,Self-Employed,5,64025.0,33147,0.75,749,2,2,0
CUST_01111,22,F,Master,Self-Employed,21,60375.0,26340,,,3,5,0
CUST_03025,35,M,High School,,15,44432.0,27454,0.42,392,6,13,0
CUST_08773,30,M,high school,self employed,16,43667.0,10481,0.57,532,5,14,0
CUST_07918,21,male,BACHELOR,salaried,28,81895.0,87080,0.38,381,9,13,0
CUST_06719,43,female,Bachelor,Salaried,6,,79187,,322,2,1,1
CUST_01937,63,female,Bachelor,self employed,20,39127.0,64829,0.15,792,9,4,0
CUST_07971,33,F,High School,SELF-EMPLOYED,26,40788.0,54031,0.15,622,3,13,0
CUST_07954,60,male,Master,SELF-EMPLOYED,29,,67963,0.68,805,2,9,1
CUST_00135,39,,,salaried,2,90843.0,97097,0.59,529,7,14,0
CUST_03172,32,male,,self employed,17,39240.0,65539,0.25,499,5,4,1
CUST_06723,63,M,masters,SELF-EMPLOYED,13,28445.0,72066,0.71,496,1,1,1
CUST_08558,55,male,Bachelor,,17,75458.0,64235,0.18,836,3,1,0
CUST_05144,44,male,PhD,Self-Employed,24,54909.0,45786,0.81,595,6,2,0
CUST_07936,43,M,High School,self employed,21,27432.0,96762,0.68,610,4,13,0
CUST_03698,52,Female,High School,SELF-EMPLOYED,5,53478.0,56938,0.56,514,6,4,1
CUST_01877,34,male,High School,Unemployed,8,53161.0,91328,0.7,461,5,5,0
CUST_07283,60,Female,High School,self employed,,63246.0,36217,0.38,696,3,2,0
CUST_06539,43,female,High School,self employed,17,,93015,0.56,622,1,3,0
CUST_02638,37,Male,phd,Unemployed,19,69707.0,64336,0.33,617,7,14,0
